Index,followers,rt,text
116,765754,58,stevenmnuchin1 thank kind word tom barrack work hard taxreform american peopl busi
117,765754,74,stevenmnuchin1 great bizroundt discuss import econ issu face us need taxreform creat great job
118,765754,59,stevenmnuchin1 product meet aiadc discuss taxreform regulatori relief convers crucial help
119,765754,474,presssec potu amp vp meet w housegop amp senategop leader speakerryan senatemajldr goplead johncornyn stevescalis ahca
120,765754,52,stevenmnuchin1 great discuss bilater econom issu us amp china w uschinabusi thank
121,765754,470,statement secretari stevenmnuchin1 potu decis pari accord
122,765754,34,treasuri sanction senior congoles offici lead republican guard undermin democrat process
123,765754,23,treasuri continu increas pressur n korea regim work alli cut fund sourc
124,765754,27,treasuri sanction supplier n korea nuclear weapon program amp target revenu labor coal amp miner
125,765754,14,ofac kingpin design gallon henao brother biz partner amp co la oficina org chart
126,765754,10,assoc gallon henao brother la oficina design kingpin act colombia narcot traffick tie
127,765754,38,stevenmnuchin1 congrat brunolemair appt look forward work econ issu us amp franc
128,765754,84,stevenmnuchin1 earlier discuss save financi secur financi literaci amp educ commiss meet thank yo
129,765754,89,stevenmnuchin1 great meet busi nrfnew discuss taxreform jobcreat american
130,765754,35,treasuri design associ ruela torr drug traffick organ freez asset view chart
131,765754,21,treasuri combat nation heroin epidem target ruela torr drug traffick organ kingpin act
132,765754,56,stevenmnuchin1 thank pgpfoundat 2017 fiscalsummit discuss taxreform jobcreat
133,765754,90,stevenmnuchin1 taxpayerfirstbudget prevent bailout revers reg tax reform help gener sustain 3 growth
134,765754,80,stevenmnuchin1 taxpayerfirstbudget focus ustreasuri core mission modern streamlin increas effici
135,765754,137,stevenmnuchin1 taxpayerfirstbudget ustreasuri priorit cybersecur combat terrorist financ
136,765754,23,statement secretari stevenmnuchin1 potu taxpayerfirstbudget gt
137,765754,14,asst sec public affair ustreasuri tony4ni speak aicpagc17 confer tax reform econom growth
138,765754,98,stevenmnuchin1 expert ustreasuri terror amp financi intel collabor w gulf partner 2 counter global terror network htt
139,765754,113,us saudi arabia sign histor agreement establish new terrorist financ target center
140,765754,7372,realdonaldtrump weeklyaddress
141,765754,96566,realdonaldtrump great riyadh saudi arabia look forward afternoon even ahead potusabroad
142,765754,19200,realdonaldtrump thank brave servicemen amp women serv continu serv unit state true hero
143,765754,8948,potu thank member arm forc
144,765754,6176,scavino45 potu realdonaldtrump arriv w flotu melania murabba palac escort king salman great tour potusabroa
145,765754,60,stevenmnuchin1 great discuss grow economi uschamb invest america summit yesterday growth us great
146,765754,14,nstrom45 ustreasuri go aqap leader yemen
147,765754,46,stevenmnuchin1 yesterday discuss trade econ issu w sigmargabriel german busi leader
148,765754,87,stevenmnuchin1 great discuss tax reform retail leader rilatweet want grow economi creat job
149,765754,67,stevenmnuchin1 great meet philiphammonduk wrap g7financ meet g7bari
150,765754,85,stevenmnuchin1 today met w japanes dpm taro aso amp discuss share econom interest amp thank strong partnership g7fi
151,765754,75,stevenmnuchin1 met bmfbund minist schaubl amp discuss import us amp german collabor global econom issu
152,765754,44,stevenmnuchin1 enjoy discuss billmorneau global econ growth job creation amp strong bond nation g7
153,765754,69,stevenmnuchin1 product mtg pcpadoan discuss global econom cybersecur issu g7financ meet g7italyu ht
154,765754,83,stevenmnuchin1 applaud repkevinbradi peterroskam call hear emphas econom growth amp job creation key goal
155,765754,85,stevenmnuchin1 arriv bari g7financ ministeri g7 g7italyu
156,765754,92,stevenmnuchin1 met prime minist kvirikashviligi georgia discuss import econ natl secur issu
157,765754,391,stevenmnuchin1 great honor sign signatur appear currenc later year thank staff
158,765754,41,want know tax dollar support citi track treasuri newlylaunch site
159,765754,39,dyk trillion dollar flow washington dc citi across america learn
160,765754,28,2016 feder govern spent 385 trillion learn spent
161,765754,47,launch put import data hand taxpay amp empow track tax spent
162,765754,807,stevenmnuchin1 proud 2 launch taxpay see govt put tax dollar 2 work commun
163,765754,77,stevenmnuchin1 thank icba host today great discuss econom issu face commun bank
164,765754,94,stevenmnuchin1 thank milkeninstitut mariabartiromo discuss global econom market issu miglob ht
165,765754,52,foxbusi tony4ni trump tax plan boon small busi
166,765754,90,stevenmnuchin1 enjoy tuckercarlson last night talk tax reform us busi amp worker creat job amp unleash e
167,765754,84,stevenmnuchin1 thank cbsthismorn gma amp todayshow talk tax reform american worker busi
168,765754,27,econatst lt1 month sign selectusasummit dc june discov thrive world innov market
169,765754,181,scavino45 ustreasuri sec stevenmnuchin1 amp nec dir gari cohn answer question whitehous press brief realdonaldtrump
170,765754,345,scavino45 ustreasuri sec stevenmnuchin1 amp nec dir gari cohn answer question whitehous press brief realdonaldtrump
171,765754,321,stevenmnuchin1 great whitehous w davidwebbshow talk potu first 100day accomplish
172,765754,104,stevenmnuchin1 cbsradionew w stevenportnoy discuss potu first 100day accomplish work
173,765754,126,stevenmnuchin1 earlier today foxnewsradio w jon decker discuss realdonaldtrump 100day work behalf ameri
174,765754,421,scavino45 ustreasuri stevenmnuchin1 announc sanction impos respons syrian chemic attack whitehous pre
175,765754,2779,scavino45 potu realdonaldtrump walk whitehous ustreasuri w secretari stevenmnuchin1 check welcomi
176,765754,237,stevenmnuchin1 great welcom realdonaldtrump ustreasuri amp sign direct econom amp job growth american
177,765754,83,stevenmnuchin1 yesterday met dpm taro aso mofjapan discuss import bilater issu face us amp japan
178,765754,111,stevenmnuchin1 yesterday met w vdombrovski poerremoscovici useuropean econom issu
179,765754,99,stevenmnuchin1 morn met w counterpart china financ minist xiao amp pboc gov zhou discuss bilater ec
180,765754,58,stevenmnuchin1 today host singapor dpm tharman discuss econom issu involv us
181,765754,35,stevenmnuchin1 met banxico gov carsten today discuss import work togeth imf g20 issu
182,765754,35,stevenmnuchin1 met banxico gov carsten today discuss import work togeth imf g20 issu
183,765754,199,stevenmnuchin1 morn welcom joseameadek discuss strengthen us amp mexican economi ht
184,765754,48,stevenmnuchin1 earlier today visit w fmphambinhminh discuss issu mutual import us vietnam
185,765754,51,stevenmnuchin1 earlier today met w mofksa minist aljadaan amp samagov governor alkholifey
186,765754,135,stevenmnuchin1 proud stand w realdonaldtrump buy american hire american initi stimul econ amp wage growth ht
187,765754,102,statement stevenmnuchin1 potu buyamericanhireamerican initi
188,765754,821,presssec today potu meet w treasuri sec stevenmnuchin1 host lunch opioidcrisi welcom pm larsloekk whitehous
189,765754,26,tony4ni appear foxbusi today whitehous look tonit loudobb 730pm
190,765754,25,usmoneyfactori hello moneyfactori print uscurr 150 year visit amp start follow
191,765754,10220,potu spoke pm theresa may unit kingdom offer condol today terror attack
192,765754,22,usmoneyfactori ever wonder money wallet made check visitu bep
193,765754,76,stevenmnuchin1 met mofaqataren minist mbaalthani dc discuss usqatar econom relationship correct htt
194,765754,80,stevenmnuchin1 makeg20greatagain g20badenbaden art project maga
195,765754,119,treasuri secretari stevenmnuchin1 greet report way back g20badenbaden
196,765754,303,stevenmnuchin1 realdonaldtrump budget focus ustreasuri core mission like protect financi system combat terro
197,765754,143,stevenmnuchin1 potu budget ensur ustreasuri resourc enforc tax law invest cybersecur technolog
198,765754,51,stevenmnuchin1 today met w mofjapan dpm taro aso amp discuss usjapan econ relationship g20badenbaden
199,765754,48,stevenmnuchin1 earlier met w minist moham al jadaan saudi arabia look fwd continu product discuss
