Index,followers,rt,text
158,886292,77,airmanmagazin f15e strike eagl 492nd fighter squadron take royal air forc lakenheath england nov 6 4
159,886292,369,day airforc histori
160,886292,173,ever seen 48thfighterw fli squadron fill sky
161,886292,50,dualstatu airmen serv air reserv technician never stop support usaf mission
162,886292,41,deploy airmen find way increas war fight capabl amp stay mental fit fight
163,886292,44,vonmil swap jersey player time uniform swap need makeithappen
164,886292,40,start bast turkey amp deck hall take minut think safeti safetyfirst
165,886292,30,icymi gendavegoldfein secafoffici discuss budget sotaf
166,886292,26,gendavegoldfein icymi vcsaf wilson recent showcas militarytomilitari partnership dubai intern air chief conf
167,886292,66,laraseligman dod corral flight line das17 usnavi mh60 knighthawk usairforc f15e strike eagl f
168,886292,43,usafc readi day three dubaiairshow das17
169,886292,124,day airforc histori
170,886292,53,airmen gain new friendship experi w german air forc counterpart exercis blue flag 2017
171,886292,56,checker flag wave teamtyndal airmen gather showcas capabl amp warfight pow
172,886292,24,moral greater moral transport airmen hqusafepa deliv
173,886292,35,airman help commun come togeth aid californiawildfir victim
174,886292,42,icymi gendavegoldfein honor veteran quantico nation cemeteri
175,886292,52,vcsaf gener wilson usaf buy new capabl use old way read speed lead innov
176,886292,57,fresh clean
177,886292,138,day airforc histori
178,886292,70,usafacc sponsor exercis test joint intern partnership combatsearchandrescu oper
179,886292,89,astro2fish lucki tonightalway treat see afacademi cadet serious look size flag
180,886292,45,hqusafepa congratul norway plane nato secretari gener jen stoltenberg note make atlant ocean narrow
181,886292,317,day airforc histori
182,886292,57,airmen soldier put rapid deploy capabl test joint exercis vigil shield 18
183,886292,42,hqafmc gen ellen pawlikowski serv honorari grand marshal new york citi veteran day parad paul william bucha
184,886292,118,veteransinblu lt col toni bevacqua spent major servic fli u2 dragon ladi amp sr71 blackbir
185,886292,61,gendavegoldfein honor spoken war hero legendari aviat amp airforc veteran col eugen deatrick today veteran
186,886292,331,gendavegoldfein thank answer call servic throughout nation histori thank uniform
187,886292,164,secafoffici today honor 22 million american veteran includ 4 million usaf veteran join thank vet
188,886292,2418,deptofdefens salut veteran past amp present serv great nation thank servic amp protect fr
189,886292,99,day airforc histori
190,886292,59,meet airmen peteafb defend space
191,886292,1382,deptofdefens happi 242nd birthday usmc thank protect freedom anoth slice pt tomorrow semper
192,886292,223,rememb amp honor came us veteransday honorthem
193,886292,88,day airforc histori
194,886292,112,usaf pit stop provid life blood aircraft keep fight
195,886292,41,militarybroth share bond goe beyond call duti airmen soldier
196,886292,65,secafoffici intern review find happen kelley case amp look
197,886292,22,secafoffici respons explain author trust congress make dec
198,886292,24,gendavegoldfein count continu bomber presenc pacif continu deter defend mission sotaf
199,886292,33,gendavegoldfein keep night move past sequest current form go break forc sotaf
200,886292,13,15 mobil airmen train advis latin american expeditionari forc support un peacekeep mission
201,886292,9,dodfinr br checklist step 5 5 make decis retir system right blendedretir
202,886292,29,followfriday check 22arw home first activeduti led main oper base new boe kc4
203,886292,8,dodfinr br checklist step 4 5 yet schedul appoint consult instal person financia
204,886292,147,day airforc histori
205,886292,59,whether home station deploy train prioriti airmen eod
206,886292,64,rpa fli 44k hour amp employ 20 coalit strike effort liber raqqah syria isi
207,886292,21,behind mask usafreserv airman use collect explain love serv africa
208,886292,95,illinoi air nation guard sole airrefuel wing earn eighth usaf outstand unit award
209,886292,38,joint space forc realign afspac command becom joint forc space compon command
210,886292,11,dodfinr br checklist step 3 5 educ use blendedretir calcul analyz estim benefit
211,886292,6124,deptofdefens date 76 year ago japan surpris world sneak attack pearlharbor rememb hero th
212,886292,105,day airforc histori
213,886292,44,deploy airman break barrier whole new way teach arab 379aew airmen
214,886292,35,secafoffici amp gendavegoldfein direct review usaf program
215,886292,29,know airman whose innov idea help improv effici oper readi across airforc subm
216,886292,21,secafoffici anyth separ space joint fight move us wrong direct
217,886292,115,may magic school buse world good young student haiti travis60amw
218,886292,29,airmen particip nation grid exercis simul respons cyber amp secur threat
219,886292,49,success complet transit enlist aircraft maintain pilot airman took h
220,886292,97,deptofdefens ye usairforc airmen particip combat warrior challeng avianoairbas itali
221,886292,98,day airforc histori
222,886292,98,might hard believ fli faster save fuel true read pilot put f22
223,886292,29,ti season give feel joy airman gift last famili lifetim
224,886292,73,icymi 386th aew celebr 75 year histori
225,886292,28,airmen help meet demand pilot train mission columbusafb
226,886292,19,nellisafb also f22 success isi syria easili give best strength schedul
227,886292,32,atmospher river hurricanehunt find
228,886292,45,cmsaf need airman take activ interest financi plan amp use everi resourc avail learn
229,886292,14,dodfinr br checklist step 2 5 take mandatori blendedretir optin cours either way go make sure
230,886292,167,day airforc histori
231,886292,60,icymi afghan air forc graduat first six uh60 black hawk pilot
232,886292,42,citizenairman use person struggl suicid encourag other seek help usafhealth
233,886292,42,dyk usaf program allow space oper work scholast expert research enviro
234,886292,57,usaf amp afghan air forc special tactic work togeth gain oper advantag
235,886292,71,96 airmen receiv illustri mackay trophi outstand result amp combat c
236,886292,11,dodfinr br checklist step 1 5 determin elig elig blendedretir militar
237,886292,124,hqusafepa quick look back 2017 usafeafafrica happi holiday useucom usafricacommand usairforc usnato alli
238,886292,55,afspac proud serv new joint forc space compon command gen jay raymond jfscc integr space oper
239,886292,233,day airforc histori
240,886292,51,dyk uniqu program doverafb uniqu one kind deptofdefens fin
241,886292,45,thankyou courag share stori greg militaryhealth
242,886292,30,gendavegoldfein thank reagandefens opportun part rndf panel 3 spoke import bud
243,886292,35,secafoffici import convers today space warfight domain rndf
244,886292,189,foxnew secafoffici low readi need restor readi forc win fight jengriff
245,886292,177,day airforc histori
246,886292,39,clear see receiv toplevel recognit
247,886292,92,veteransinblu becom countri music singer ryan daniel munit nco usaf
248,886292,155,day airforc histori
249,886292,90,find one uniqu airman chang game reaper train scenario
250,886292,32,icymi aroundtheairforc
251,886292,26,followfriday check cannonafbnew western home america air commando
252,886292,107,pacaf eielsonafbaklend ici runway f35 test thef35 winter
253,886292,39,gendavegoldfein special tactic airmen conduct multipl airfield survey w afghan air forc counterpart faryab provinc
254,886292,168,happybirthday total forc partner civilairpatrol
255,886292,153,day airforc histori
256,886292,54,usafricacommand senior enlist leader join fellow combat command enlist leader discuss oper nco
257,886292,104,team edwardsafb teamwork display multiservic flight test known orang flag
258,886292,78,tbt find coldwar spark evolut america power nuclear deterr edit
259,886292,31,eielsonafbak dirt boyz usual clear ice runway year get creat f35a
260,886292,21,think optingin blendedretirementsystem countdown begun
261,886292,25,97amw pilot bring commit camaraderi usaf cycl wind
262,886292,28,pacaf andersenafbguam keep o2 flow one two usairforc base capabl produc liquid oxygen scienc readin
263,886292,143,day airforc histori
264,886292,79,old jet break new barrier one teammisawa famou flightlin asset hit new mileston
265,886292,42,shop cloth peopl settl good enough fit aircrewflightequip help airmen find th
266,886292,216,b1 bomber train royal australian air forc lightn focu australia
267,886292,35,firehous schoolhous one afacademi airman use first respond mental train futur usaf
268,886292,55,teamtyndal select futur home mq9 reaper wing host 24 rpa
269,886292,55,power outag prep complic best condit see space system airmen get done 50 bel
270,886292,44,gendavegoldfein dr rachel abraham innov ultrahighstrength steel munit reduc cost gt50 innov afr
271,886292,188,day airforc histori
272,886292,64,joint intern partner wrapup exercis doubleeagl usaf usarmi
