Index,followers,rt,text
165,2673,0,air qualiti action day code orang forecast particl pollut level citi ca
166,2673,1,today air qualiti index code orang particl pollut level imperi valley ca area
167,2673,0,air qualiti action day code orang forecast particl pollut level denver co
168,2673,1,got asthma follow asthma action plan alert symptom even exercis air pollut delay effect
169,2673,0,wildfir smoke affect airqual area protect lung heart
170,2673,1,even healthi peopl affect wildfir smoke heavi
171,2673,3,cdcasthma protect air pollut physic activ asthma
172,2673,2,wildfiresmok make hard see outsid pay attent airqual forecast low visibl warn
173,2673,0,wildfir particl level low insid burn stove fireplac candl cigarett vacuum
174,2673,0,wildfiresmok prompt code red aqi forecast particlepollut part ga nc sc tn
175,2673,3,airqual action day code red forecast particl pollut level throughout citi ncscgatn
176,2673,0,wildfir smoke affect airqual area protect lung heart
177,2673,0,air qualiti action day code red forecast particl pollut level ashevil valley amp hickori nc
178,2673,1,air qualiti action day code orang forecast particl pollut level greenvillespartanburg
179,2673,1,air qualiti action day code orang forecast particl pollut level ashevil valley
180,2673,1,air qualiti action day code red forecast particl pollut level knoxvil tn area
181,2673,0,add particl pollut around avoid outdoor burn idl car amp drive slowli unpav
182,2673,18,eparesearch citizen scientist measur local air qualiti use updat airsensor toolbox help understand data
183,2673,3,check air qualiti flag fli ca pa teach commun airqual airnow
184,2673,2,eparesearch villag green vgbench station nationalzoo temporarili offlin oct 24 earli nov reloc
185,2673,4,particl pollutionparticul matterpm thing mix liquid droplet amp solid float air
186,2673,7,air pollut affect health amp environ click tip thing keep air
187,2673,1,air qualiti action day code orang forecast ozon pollut level houstongalvestonbrazoria tx
188,2673,0,visit get info smoke advisori forecast wildfir find protect also
189,2673,4,ground level ozon form hot sunni day nitrogen oxid amp volatil organ compound voc react
190,2673,1,air qualiti action day w code orang forecast ozon pollut level
191,2673,2,today air qualiti index code red ozon pollut level fresno visalia bakersfield ca area
192,2673,3,epaair ozon pollut power plant state may affect air breath csapr updat help
193,2673,2,check ac filter monthli amp replac dirti one right away dirt slow airflow amp make system work
194,2673,2,epaair fewer hospit visit amp miss school day less sever asthma better visibl park csapr updat start 2017
195,2673,0,aqi ozon code red parent child asthma alert make outdoor play time shorter today
196,2673,0,today air qualiti index code red ozon pollut level fresno california area unhealthi
197,2673,4,epaair today csapr updat pollut cross state line protect health million american
198,2673,0,asthma keep quickrelief medicin handi ozon forecast orang higher
199,2673,5,air qualiti vari day ozon level often lowest morn
200,2673,4,california wildfir airqual advisori issu south coast aqmd santa barbara apcd ventura counti apc
201,2673,2,aqi code purpl unhealthi particl pollut level goleta ca peopl heart lung di
202,2673,16,eparesearch downwind california wildfir wildfir smoke travel far amp impact health learn
203,2673,35,eparesearch use mask protect wildfir smoke check fit amp look niosh n95 p100 mark creekfir thomasf
204,2673,0,aqi code red particl pollut level ojai santa barbara amp oakridg ca unhealthi peopl h
205,2673,10,eparesearch step take reduc exposur wildfir smoke
206,2673,5,eparesearch area downwind wildfir use smokesens app local air qualiti wildfir smoke info
207,2673,6,eparesearch near creekfir thomasfir wilsonfir littlemountainfir ryefir heed local alert amp evacu notic outsid
208,2673,4,heartlung diseas leav smoki area may give protect leav stay
209,2673,2,wildfiresmok make hard see outsid pay attent airqual forecast low visibl warn
210,2673,4,wildfir protect children older adult amp peopl heartlung diseas check local aq report amp talk w
211,2673,3,get latest inform wildfir southern california
212,2673,3,aqi code orang particl pollut level klamath fall prinevil oregon metro riversid c
213,2673,3,cdcenviron track program info locat tool great way find environmentalhealth issu commu
214,2673,12,eparesearch work determin environment stressor air pollut interact bodi acceler met
215,2673,0,aqi code red particl pollut level pm10 watertown south dakota unhealthi
216,2673,5,cdcasthma asthma plan outdoor activ air pollut level low knowasthma
217,2673,0,sever citi california forecast action day particl pollut levelsbakersfieldfresnoh
218,2673,4,cdcenviron cdc work w state feder amp nongovernment partner evalu impact airqual health
219,2673,4,eparesearch close 1122 wildlandfiresensor challeng sensor network measur dynam air qualiti wildfir
220,2673,13,eparegion2 air qualiti flag program fun tool learn air qualiti health check
221,2673,0,aqi code red particl pollut pm10 level hidden valley arizona unhealthi everyon may begin
222,2673,2,eparesearch get idea lowercost air sensor system use wildfir 11222 wildlandfir
223,2673,0,code red aqi particl pollut level hidden valley arizona unhealthi peopl heart lung dise
224,2673,0,aqi code orang particl pollut level lewiston idaho unhealthi sensit group
225,2673,0,aqi code orang particl pollut level pm10 hidden valley california unhealthi sensit
226,2673,4,announc reschedul date nation air qualiti confer announc nation air qualiti conf
227,2673,6,eparesearch learn research health environment effect air qualiti apha2017
228,2673,14,eparesearch put new way measur air qualiti hand public check airsensor toolbox
229,2673,3,millionheartsu today 1050amet epa millionheart discuss impact particl pollut heart health
230,2673,15,eparegion9 see stori map respons northern ca wildfir sonomafir napafir napastrong son
231,2673,1,code orang particl pollut level merc modesto california unhealthi sensit group se
232,2673,6,eparesearch design quickli deploy sensor network measur air pollut level wildfir wi
233,2673,2,eparesearch kansa citi ks neighborhood argentin turner amp armourdal join kctraq citizensci project
234,2673,0,code orang aqi particl pollut level portola yosemit nation park california unhealthi
235,2673,4,epaair epacertifi wood stove better insul airflow creat better burn less smoke
236,2673,5,eparesearch smokesens data collect continu io user januari 20 2018 citizensci
237,2673,0,aqi code orang particl pollut level north pole alaska unhealthi sensit group peopl
238,2673,5,eparesearch villag green air monitor station near find there one near v
239,2673,7,eparesearch concern fine particul matter kctraq studi learn publichealth implic
